data_evento,categoria_evento,operacao,entrada_saida,ticker,ativo_nome,instituicao,quantidade,preco_unitario,valor_total,impacto_caixa,impacto_posicao,impacto_custo_medio,status_importacao
2024-07-05,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.035,0.34,aumenta,sem alteração,não altera,OK
2024-04-05,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.067,0.66,aumenta,sem alteração,não altera,OK
2024-01-08,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.041,0.4,aumenta,sem alteração,não altera,OK
2023-10-06,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.05,0.49,aumenta,sem alteração,não altera,OK
2023-07-07,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.054,0.53,aumenta,sem alteração,não altera,OK
2023-04-10,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.037,0.36,aumenta,sem alteração,não altera,OK
2022-12-29,dividendo,DIVIDENDO,CREDITO,B3SA3,B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.024,0.24,aumenta,sem alteração,não altera,OK
2022-10-07,dividendo,DIVIDENDO,CREDITO,B3SA3,B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.028,0.28,aumenta,sem alteração,não altera,OK
2022-07-08,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.07,0.69,aumenta,sem alteração,não altera,OK
2022-04-08,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.131,1.31,aumenta,sem alteração,não altera,OK
2021-10-07,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.15,1.5,aumenta,sem alteração,não altera,OK
